anno,Provincia,comune,Abitato,localizzazione,strada,tipologia,feriti,morti
2020,Foggia,Cerignola,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Cerignola,Fuori Abitato,Strada comunale extraurbana,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,San Severo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,San Severo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Manfredonia,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,Manfredonia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Foggia,Manfredonia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Manfredonia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Vieste,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,San Severo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,San Severo,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Manfredonia,Nell'Abitato,Strada Urbana,Curva,Incidente tra veicoli,3,0
2020,Foggia,Foggia,Fuori Abitato,Strada Statale,Curva,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Fuori Abitato,Strada Provinciale,Curva,Incidente tra veicoli,3,0
2020,Foggia,Foggia,Fuori Abitato,Strada Statale,Rettilineo,Incidente a veicolo isolato,0,1
2020,Foggia,Foggia,Fuori Abitato,Autostrada,Rettilineo,Incidente a veicolo isolato,3,0
2020,Foggia,Foggia,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,5,0
2020,Foggia,Foggia,Fuori Abitato,Strada Statale,Incrocio,Incidente tra veicoli,3,0
2020,Foggia,Cerignola,Fuori Abitato,Autostrada,Rettilineo,Incidente a veicolo isolato,4,0
2020,Foggia,Cerignola,Fuori Abitato,Autostrada,Rettilineo,Incidente a veicolo isolato,2,0
2020,Foggia,Ascoli Satriano,Fuori Abitato,Autostrada,Rettilineo,Incidente a veicolo isolato,1,0
2020,Foggia,Ascoli Satriano,Fuori Abitato,Autostrada,Rettilineo,Investimento di pedone,1,0
2020,Foggia,Poggio Imperiale,Fuori Abitato,Autostrada,Curva,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Fuori Abitato,Autostrada,Rettilineo,Incidente tra veicoli,1,1
2020,Foggia,Monte Sant'Angelo,Nell'Abitato,Strada Statale,Rotatoria,Investimento di pedone,1,0
2020,Foggia,Vico del Gargano,Fuori Abitato,Strada comunale extraurbana,Curva,Incidente a veicolo isolato,1,0
2020,Foggia,Ascoli Satriano,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,0,1
2020,Foggia,San Severo,Fuori Abitato,Strada Statale,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,Stornara,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Torremaggiore,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,6,0
2020,Foggia,Castelnuovo della Daunia,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Foggia,San Nicandro Garganico,Fuori Abitato,Strada Statale,Curva,Incidente tra veicoli,2,0
2020,Foggia,Serracapriola,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,2,0
2020,Foggia,Lucera,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Cerignola,Fuori Abitato,Strada Statale,Rettilineo,Incidente a veicolo isolato,2,0
2020,Foggia,Stornarella,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,3,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Ischitella,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Foggia,Orta Nova,Nell'Abitato,Strada Provinciale,Curva,Incidente a veicolo isolato,3,0
2020,Foggia,Stornara,Nell'Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Foggia,Cerignola,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,2,0
2020,Foggia,Ascoli Satriano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,Casalvecchio di Puglia,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Ordona,Fuori Abitato,Strada Provinciale,Curva,Incidente tra veicoli,6,1
2020,Foggia,Manfredonia,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,5,0
2020,Foggia,Lucera,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,San Severo,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Curva,Incidente tra veicoli,1,0
2020,Foggia,San Giovanni Rotondo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Foggia,Torremaggiore,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,3,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Foggia,Chieuti,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Vico del Gargano,Fuori Abitato,Strada comunale extraurbana,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Vico del Gargano,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,2,0
2020,Foggia,Vico del Gargano,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,Foggia,Vico del Gargano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rotatoria,Incidente tra veicoli,1,0
2020,Foggia,San Giovanni Rotondo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,2,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Lucera,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Fuori Abitato,Strada comunale extraurbana,Rettilineo,Incidente a veicolo isolato,3,0
2020,Foggia,Apricena,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Foggia,Cerignola,Fuori Abitato,Strada Provinciale,Curva,Incidente a veicolo isolato,1,1
2020,Foggia,Cerignola,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,2,0
2020,Foggia,Cerignola,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Foggia,San Severo,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,Foggia,Manfredonia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,San Severo,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Foggia,Cerignola,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Cerignola,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,1
2020,Foggia,Manfredonia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,Orta Nova,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,San Severo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,San Severo,Nell'Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,4,0
2020,Foggia,Manfredonia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Manfredonia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,San Giovanni Rotondo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,San Severo,Nell'Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,5,0
2020,Foggia,Vieste,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Vieste,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,San Severo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,Manfredonia,Fuori Abitato,Strada Provinciale,Curva,Incidente tra veicoli,1,0
2020,Foggia,San Severo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,San Severo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,San Severo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,San Severo,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Foggia,Cerignola,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Foggia,San Severo,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Cerignola,Fuori Abitato,Strada comunale extraurbana,Curva,Incidente a veicolo isolato,2,1
2020,Foggia,Mattinata,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,Candela,Fuori Abitato,Autostrada,Rettilineo,Incidente a veicolo isolato,2,0
2020,Foggia,Monte Sant'Angelo,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Fuori Abitato,Autostrada,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Fuori Abitato,Autostrada,Rettilineo,Incidente a veicolo isolato,2,0
2020,Foggia,San Severo,Fuori Abitato,Strada Statale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Foggia,Orta Nova,Fuori Abitato,Autostrada,Rettilineo,Investimento di pedone,1,0
2020,Foggia,Cerignola,Fuori Abitato,Autostrada,Curva,Incidente tra veicoli,2,0
2020,Foggia,Ascoli Satriano,Fuori Abitato,Autostrada,Rettilineo,Incidente tra veicoli,1,1
2020,Foggia,Stornara,Fuori Abitato,Altra strada,Curva,Incidente a veicolo isolato,4,0
2020,Foggia,Monte Sant'Angelo,Fuori Abitato,Strada Statale,Curva,Incidente a veicolo isolato,1,0
2020,Foggia,Manfredonia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,2,0
2020,Foggia,San Severo,Fuori Abitato,Strada Statale,Rettilineo,Incidente a veicolo isolato,0,1
2020,Foggia,San Severo,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,3,0
2020,Foggia,San Severo,Fuori Abitato,Strada Statale,Incrocio,Incidente tra veicoli,7,0
2020,Foggia,Deliceto,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,3,0
2020,Foggia,Stornara,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Foggia,Poggio Imperiale,Fuori Abitato,Strada Provinciale,Curva,Incidente a veicolo isolato,4,0
2020,Foggia,Cerignola,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,3,0
2020,Foggia,Cerignola,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,3,0
2020,Foggia,Castelluccio dei Sauri,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Foggia,Ascoli Satriano,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,4,0
2020,Foggia,Vico del Gargano,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Cerignola,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,2,0
2020,Foggia,San Severo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,7,0
2020,Foggia,San Paolo di Civitate,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,2,0
2020,Foggia,Cerignola,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,4,0
2020,Foggia,Cagnano Varano,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Lesina,Nell'Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,4,0
2020,Foggia,Cerignola,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,3,0
2020,Foggia,Cerignola,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,4,0
2020,Foggia,Troia,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,4,0
2020,Foggia,Lesina,Nell'Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,3,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Foggia,Torremaggiore,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,3,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,San Nicandro Garganico,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,5,0
2020,Foggia,Foggia,Fuori Abitato,Strada Statale,Rotatoria,Incidente a veicolo isolato,2,0
2020,Foggia,Foggia,Fuori Abitato,Strada Statale,Incrocio,Incidente a veicolo isolato,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Foggia,Lucera,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Curva,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Lucera,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,1
2020,Foggia,Foggia,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente a veicolo isolato,1,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,4,0
2020,Foggia,Foggia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Foggia,Apricena,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,3,0
2020,Foggia,Apricena,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,3,0
2020,Foggia,Foggia,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,6,0
2020,Foggia,Vico del Gargano,Fuori Abitato,Strada Statale,Curva,Incidente tra veicoli,5,0
2020,Foggia,Vieste,Nell'Abitato,Strada Urbana,Curva,Investimento di pedone,1,0
2020,Foggia,Orta Nova,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,San Severo,Nell'Abitato,Strada Statale,Rettilineo,Incidente a veicolo isolato,2,0
2020,Foggia,Cerignola,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Cerignola,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Cerignola,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,3,0
2020,Foggia,Cerignola,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,3,0
2020,Foggia,Orta Nova,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,San Severo,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Manfredonia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Foggia,San Severo,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Manfredonia,Nell'Abitato,Strada Urbana,Rotatoria,Incidente tra veicoli,1,0
2020,Foggia,Manfredonia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Orta Nova,Fuori Abitato,Strada comunale extraurbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,San Severo,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Manfredonia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Cerignola,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,4,0
2020,Foggia,Manfredonia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Lucera,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Foggia,San Severo,Fuori Abitato,Strada Provinciale,Incrocio,Incidente a veicolo isolato,1,0
2020,Foggia,Cerignola,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Foggia,Cerignola,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,0,1
2020,Foggia,Foggia,Nell'Abitato,Strada Statale,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,Rocchetta Sant'Antonio,Fuori Abitato,Autostrada,Rettilineo,Incidente a veicolo isolato,1,0
2020,Foggia,San Severo,Fuori Abitato,Autostrada,Rettilineo,Incidente a veicolo isolato,1,0
2020,Foggia,Foggia,Fuori Abitato,Autostrada,Rettilineo,Incidente a veicolo isolato,2,0
2020,Foggia,Foggia,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,5,0
2020,Foggia,Foggia,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,3,0
2020,Foggia,Foggia,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,2,0
2020,Foggia,Zapponeta,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,4,0
2020,Foggia,San Severo,Fuori Abitato,Strada Provinciale,Curva,Incidente a veicolo isolato,0,1
2020,Foggia,Cerignola,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,6,0
2020,Foggia,Ascoli Satriano,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Foggia,Cagnano Varano,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,3,0
2020,Foggia,San Severo,Fuori Abitato,Strada Statale,Rettilineo,Incidente a veicolo isolato,4,0
2020,Foggia,San Severo,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Foggia,San Severo,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Lucera,Fuori Abitato,Strada Provinciale,Curva,Incidente a veicolo isolato,1,0
2020,Foggia,Troia,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Foggia,Rodi Garganico,Fuori Abitato,Strada comunale extraurbana,Curva,Incidente a veicolo isolato,2,0
2020,Foggia,Vico del Gargano,Nell'Abitato,Strada Urbana,Curva,Incidente a veicolo isolato,1,0
2020,Foggia,Rocchetta Sant'Antonio,Fuori Abitato,Altra strada,Curva,Incidente a veicolo isolato,1,0
2020,Foggia,Manfredonia,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Foggia,Zapponeta,Fuori Abitato,Strada Provinciale,Curva,Incidente a veicolo isolato,2,0
2020,Foggia,San Severo,Fuori Abitato,Strada Statale,Curva,Incidente tra veicoli,1,0
2020,Foggia,Vico del Gargano,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,1
2020,Foggia,Monte Sant'Angelo,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,Manfredonia,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Foggia,San Giovanni Rotondo,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,1,1
2020,Foggia,Vico del Gargano,Nell'Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,2,0
2020,Foggia,San Severo,Fuori Abitato,Strada Statale,Curva,Incidente tra veicoli,5,0
2020,Foggia,Cerignola,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,8,0
2020,Foggia,Ascoli Satriano,Fuori Abitato,Strada Provinciale,Curva,Incidente tra veicoli,1,0
2020,Foggia,Cerignola,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,6,0
2020,Foggia,San Severo,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,9,2
2020,Foggia,Stornarella,Fuori Abitato,Strada Provinciale,Curva,Incidente tra veicoli,1,0
2020,Foggia,Cerignola,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Foggia,Foggia,Fuori Abitato,Strada Statale,Curva,Incidente tra veicoli,1,0
